crime_id,city,crime_type,date_time,latitude,longitude,location_desc,police_zone
266,Jaipur,Kidnapping,2023-10-10 00:00:00,26.904548235132015,75.79957274275473,School Area,Zone 4
267,Hyderabad,Kidnapping,2023-06-17 21:00:00,17.365517292867242,78.46733961747475,Street,Zone 4
268,Ahmedabad,Burglary,2023-06-05 18:00:00,23.016479583985287,72.58269388317994,Public Transport,Zone 4
269,Mumbai,Fraud,2023-03-29 15:00:00,19.078299199052537,72.86787938776365,Market,Zone 4
270,Hyderabad,Assault,2023-05-15 01:00:00,17.37500070874192,78.47084913608374,Highway,Zone 4
271,Kolkata,Vandalism,2023-02-15 11:00:00,22.553337166091342,88.38012366085484,Street,Zone 4
272,Ahmedabad,Vandalism,2023-08-29 12:00:00,23.03133248241536,72.58025811520129,Public Transport,Zone 2
273,Mumbai,Burglary,2023-11-02 16:00:00,19.058456701741008,72.87044222279641,Street,Zone 2
274,Ahmedabad,Kidnapping,2023-05-21 15:00:00,23.017834555145445,72.57638453715869,Market,Zone 4
275,Bengaluru,Fraud,2023-07-14 11:00:00,12.977221385534731,77.60309273382201,School Area,Zone 3
276,Delhi,Robbery,2023-06-14 06:00:00,28.696617722915644,77.09010865718888,Market,Zone 4
277,Chennai,Theft,2023-03-25 23:00:00,13.081046817433233,80.25123871836462,Office Zone,Zone 4
278,Jaipur,Cyber Crime,2023-04-01 07:00:00,26.912981257335474,75.80017016907566,Highway,Zone 4
279,Chennai,Burglary,2023-11-23 00:00:00,13.0899392332081,80.28484569975016,Mall,Zone 1
280,Ahmedabad,Fraud,2023-10-08 13:00:00,23.020152203615943,72.58647829314393,School Area,Zone 4
281,Mumbai,Fraud,2023-07-11 20:00:00,19.072570550268143,72.87842396874849,School Area,Zone 3
282,Pune,Theft,2023-05-03 19:00:00,18.51119398906998,73.83823189101336,School Area,Zone 3
283,Hyderabad,Theft,2023-02-04 19:00:00,17.383358483186285,78.47657005965216,Highway,Zone 4
284,Lucknow,Assault,2023-05-27 06:00:00,26.843109057737454,80.95505966954667,Mall,Zone 3
285,Kolkata,Fraud,2023-06-23 15:00:00,22.578622495146583,88.37706778609173,Street,Zone 3
286,Delhi,Cyber Crime,2023-10-03 21:00:00,28.717028016361123,77.11577061357701,Market,Zone 1
287,Jaipur,Robbery,2023-01-23 18:00:00,26.927936802548874,75.76732309379842,Public Transport,Zone 3
288,Ahmedabad,Cyber Crime,2023-01-27 03:00:00,23.015899141219496,72.55969087594954,Home,Zone 3
289,Chennai,Robbery,2023-07-12 04:00:00,13.096519218464403,80.28634596948282,Mall,Zone 2
290,Mumbai,Cyber Crime,2023-10-08 23:00:00,19.0905365682791,72.8975139712957,Street,Zone 4
291,Chennai,Robbery,2023-01-09 13:00:00,13.073087916392373,80.26209419842618,Office Zone,Zone 3
292,Chennai,Fraud,2023-01-01 09:00:00,13.101445837452593,80.25190591560865,Public Transport,Zone 4
293,Jaipur,Fraud,2023-03-20 08:00:00,26.91690700560215,75.78502828772226,Office Zone,Zone 1
294,Mumbai,Burglary,2023-11-19 22:00:00,19.084702095862657,72.88237325277171,Street,Zone 3
295,Bengaluru,Robbery,2023-02-01 07:00:00,12.973765580412424,77.58853873431664,Market,Zone 4
296,Pune,Cyber Crime,2023-03-31 10:00:00,18.53625839089245,73.83764591017044,Street,Zone 2
297,Jaipur,Vandalism,2023-07-21 14:00:00,26.905245184186594,75.80356863024357,Public Transport,Zone 2
298,Kolkata,Fraud,2023-05-12 10:00:00,22.553233550535747,88.36255325892499,Street,Zone 4
299,Bengaluru,Burglary,2023-03-08 13:00:00,12.984577450284215,77.58719886772833,Street,Zone 2
300,Kolkata,Vandalism,2023-10-13 21:00:00,22.560199116788546,88.37992181843626,Street,Zone 3
301,Hyderabad,Assault,2023-01-17 11:00:00,17.384161504478662,78.48158570427458,Highway,Zone 1
302,Pune,Assault,2023-08-26 13:00:00,18.540025744301524,73.86894371860315,Office Zone,Zone 1
303,Jaipur,Theft,2023-06-03 13:00:00,26.903052329891217,75.79574199002903,Home,Zone 4
304,Delhi,Theft,2023-01-10 13:00:00,28.711884836781607,77.11665975071026,Home,Zone 4
305,Chennai,Cyber Crime,2023-02-19 15:00:00,13.070908021629402,80.26978487549337,School Area,Zone 4
306,Hyderabad,Fraud,2023-09-09 20:00:00,17.368289386180265,78.48525313225998,School Area,Zone 1
307,Lucknow,Vandalism,2023-07-13 18:00:00,26.829245364101485,80.95738587511694,Mall,Zone 2
308,Hyderabad,Theft,2023-11-15 16:00:00,17.367091526043776,78.47532147260819,Office Zone,Zone 2
309,Chennai,Kidnapping,2023-05-08 14:00:00,13.063582995248591,80.26492489684404,Market,Zone 2
310,Jaipur,Fraud,2023-02-20 18:00:00,26.929372449222342,75.77694957812126,Mall,Zone 1
311,Ahmedabad,Cyber Crime,2023-08-03 15:00:00,23.030616619409457,72.58833912707003,Public Transport,Zone 2
312,Mumbai,Kidnapping,2023-10-22 23:00:00,19.0607526779124,72.8881132852026,Public Transport,Zone 3
313,Delhi,Assault,2023-05-03 02:00:00,28.721757807514813,77.10208386232031,Market,Zone 4
314,Chennai,Robbery,2023-09-01 12:00:00,13.082888251205055,80.28493194632239,Highway,Zone 4
315,Pune,Fraud,2023-02-14 05:00:00,18.51067045889738,73.87132641176828,Public Transport,Zone 4
316,Jaipur,Theft,2023-10-31 21:00:00,26.910126113068518,75.79120976556902,School Area,Zone 3
317,Ahmedabad,Burglary,2023-07-21 06:00:00,23.032294081959666,72.5721171237238,Market,Zone 3
318,Delhi,Vandalism,2023-04-29 05:00:00,28.719433758731746,77.11624356004923,Mall,Zone 3
319,Lucknow,Robbery,2023-07-12 01:00:00,26.83541636050577,80.95877894122542,Public Transport,Zone 3
320,Jaipur,Theft,2023-07-06 23:00:00,26.902746563069268,75.7850824679213,Market,Zone 3
321,Jaipur,Vandalism,2023-10-31 17:00:00,26.89370225952779,75.7754636040405,School Area,Zone 2
322,Hyderabad,Robbery,2023-01-28 11:00:00,17.385096862915507,78.50269971386474,School Area,Zone 3
323,Mumbai,Assault,2023-03-06 00:00:00,19.08052684948023,72.86435933477655,Office Zone,Zone 3
324,Jaipur,Cyber Crime,2023-09-03 21:00:00,26.93146490291797,75.79466404403874,Market,Zone 2
325,Mumbai,Cyber Crime,2023-11-18 21:00:00,19.090920474249682,72.87124312325736,School Area,Zone 4
326,Jaipur,Robbery,2023-03-03 02:00:00,26.90051599133007,75.7966586169158,Highway,Zone 4
327,Lucknow,Burglary,2023-04-06 16:00:00,26.844775276118764,80.95532829515861,School Area,Zone 4
328,Lucknow,Robbery,2023-04-05 01:00:00,26.846236215903136,80.96294093036171,Market,Zone 2
329,Jaipur,Fraud,2023-02-07 18:00:00,26.900642784004543,75.78221156679834,Street,Zone 4
330,Lucknow,Theft,2023-05-04 03:00:00,26.843392802084004,80.95488454379318,School Area,Zone 2
331,Chennai,Fraud,2023-03-28 08:00:00,13.08219081029186,80.27629422133002,Highway,Zone 1
332,Bengaluru,Cyber Crime,2023-05-28 01:00:00,12.97295317334748,77.58728241674791,Office Zone,Zone 3
333,Ahmedabad,Vandalism,2023-05-05 05:00:00,23.01849641109231,72.56538967488075,School Area,Zone 4
334,Bengaluru,Kidnapping,2023-01-10 16:00:00,12.979137812392864,77.6084043473903,Highway,Zone 2
335,Bengaluru,Assault,2023-09-25 06:00:00,12.976815445664139,77.58787155722898,Public Transport,Zone 3
336,Bengaluru,Robbery,2023-06-27 22:00:00,12.963380462358641,77.5802248250173,Street,Zone 4
337,Bengaluru,Cyber Crime,2023-03-24 02:00:00,12.978972285827721,77.61033732929049,Highway,Zone 4
338,Chennai,Fraud,2023-08-13 02:00:00,13.087294982330915,80.2593178708022,Home,Zone 1
339,Hyderabad,Robbery,2023-07-31 11:00:00,17.379595454190824,78.48249586015305,Market,Zone 3
340,Delhi,Vandalism,2023-06-18 19:00:00,28.6851934350531,77.08744622387941,School Area,Zone 4
341,Kolkata,Assault,2023-12-07 18:00:00,22.591389883932504,88.34493403313947,Public Transport,Zone 1
342,Kolkata,Robbery,2023-10-22 17:00:00,22.579552102499726,88.35354710571822,Street,Zone 4
343,Chennai,Vandalism,2023-05-15 21:00:00,13.095980897998468,80.27708141187277,School Area,Zone 2
344,Jaipur,Fraud,2023-11-02 20:00:00,26.92801592765069,75.78337174239364,Street,Zone 4
345,Pune,Assault,2023-02-07 12:00:00,18.511421934062383,73.83825958627287,Home,Zone 4
346,Kolkata,Fraud,2023-04-19 22:00:00,22.557723908676312,88.34868180746534,Street,Zone 1
347,Jaipur,Assault,2023-03-17 12:00:00,26.925678808816365,75.7686726906411,Highway,Zone 2
348,Kolkata,Theft,2023-04-12 06:00:00,22.56491360810589,88.37674333350424,Market,Zone 4
349,Lucknow,Cyber Crime,2023-05-12 08:00:00,26.853820687899926,80.94770910270769,Highway,Zone 3
350,Pune,Burglary,2023-05-10 19:00:00,18.529712034877093,73.85085676760798,Office Zone,Zone 1
351,Delhi,Kidnapping,2023-07-28 19:00:00,28.71448107422285,77.11378868496814,Home,Zone 3
352,Lucknow,Assault,2023-01-10 07:00:00,26.853705088412926,80.9388834857,Office Zone,Zone 1
353,Lucknow,Assault,2023-07-02 17:00:00,26.827805030407266,80.964821496175,Highway,Zone 1
354,Chennai,Cyber Crime,2023-05-19 15:00:00,13.096971038711066,80.27746939441026,Mall,Zone 3
355,Hyderabad,Burglary,2023-04-13 20:00:00,17.395281022682383,78.47055011310302,School Area,Zone 1
356,Delhi,Cyber Crime,2023-07-02 02:00:00,28.691131024667197,77.09284966653934,Office Zone,Zone 4
357,Hyderabad,Robbery,2023-05-28 15:00:00,17.392117169095847,78.4680040573327,Street,Zone 1
358,Bengaluru,Vandalism,2023-10-26 17:00:00,12.989962210241144,77.58338820042421,Market,Zone 3
359,Bengaluru,Fraud,2023-11-07 07:00:00,12.963237260475966,77.61446202650168,Market,Zone 3
360,Kolkata,Kidnapping,2023-08-11 11:00:00,22.555554684416357,88.37800079756563,Office Zone,Zone 4
361,Kolkata,Fraud,2023-09-09 18:00:00,22.591225667507487,88.37223809360606,Highway,Zone 4
362,Lucknow,Cyber Crime,2023-10-08 04:00:00,26.83134809723236,80.94800468599394,Highway,Zone 2
363,Chennai,Theft,2023-02-24 07:00:00,13.072604761680688,80.27528004182831,Highway,Zone 1
364,Pune,Robbery,2023-03-24 17:00:00,18.50067853752784,73.87142906018236,Home,Zone 1
365,Hyderabad,Burglary,2023-12-15 19:00:00,17.39341132048015,78.49992580138239,Home,Zone 3
366,Ahmedabad,Assault,2023-02-18 23:00:00,23.042157716237753,72.57910413725125,Street,Zone 4
367,Mumbai,Cyber Crime,2023-04-11 23:00:00,19.079703081395508,72.87901634801254,Street,Zone 3
368,Mumbai,Burglary,2023-07-18 18:00:00,19.061791932430864,72.87266149566338,Office Zone,Zone 1
369,Lucknow,Cyber Crime,2023-06-09 13:00:00,26.844470648855197,80.94690541218608,Office Zone,Zone 3
370,Bengaluru,Burglary,2023-08-30 14:00:00,12.953066967201885,77.58935468757522,Street,Zone 4
371,Hyderabad,Assault,2023-09-24 15:00:00,17.40196104441886,78.48536272308871,Market,Zone 1
372,Chennai,Cyber Crime,2023-07-20 01:00:00,13.074070397198273,80.25373644388338,School Area,Zone 2
373,Chennai,Assault,2023-05-19 12:00:00,13.0994729809972,80.2775497654288,School Area,Zone 2
374,Kolkata,Kidnapping,2023-01-16 02:00:00,22.592248466042925,88.38168539669957,Highway,Zone 4
375,Pune,Burglary,2023-10-15 07:00:00,18.520253678533265,73.85138845599977,Public Transport,Zone 4
376,Chennai,Assault,2023-04-29 11:00:00,13.076612056830937,80.29035936396704,Office Zone,Zone 1
377,Jaipur,Theft,2023-11-10 01:00:00,26.909252524028446,75.78728676214129,Public Transport,Zone 2
378,Bengaluru,Vandalism,2023-02-17 07:00:00,12.970115755520672,77.5927545441102,School Area,Zone 2
379,Kolkata,Fraud,2023-04-01 02:00:00,22.57079995759855,88.37995227535899,School Area,Zone 4
380,Jaipur,Theft,2023-03-01 00:00:00,26.92452281338409,75.77815137057928,School Area,Zone 3
381,Bengaluru,Theft,2023-09-15 18:00:00,12.98015233347401,77.57759349076153,Mall,Zone 3
382,Delhi,Vandalism,2023-04-23 06:00:00,28.694677940466914,77.1115021669611,School Area,Zone 1
383,Pune,Burglary,2023-08-23 22:00:00,18.528285997552032,73.84770060714106,Home,Zone 1
384,Lucknow,Cyber Crime,2023-06-14 21:00:00,26.850643409781707,80.93973456636887,Public Transport,Zone 1
385,Ahmedabad,Kidnapping,2023-03-03 17:00:00,23.020686743820534,72.58663075898679,Market,Zone 2
386,Lucknow,Assault,2023-03-07 15:00:00,26.855268193293146,80.94139225991489,Public Transport,Zone 4
387,Hyderabad,Cyber Crime,2023-10-04 10:00:00,17.373951040649395,78.49397535201747,Public Transport,Zone 4
388,Chennai,Vandalism,2023-05-06 13:00:00,13.075935797913345,80.253970834826,Market,Zone 3
389,Lucknow,Burglary,2023-06-12 13:00:00,26.836029780438416,80.9406969894954,Home,Zone 2
390,Delhi,Robbery,2023-03-26 13:00:00,28.686783631648385,77.08750845621032,Public Transport,Zone 3
391,Delhi,Cyber Crime,2023-08-31 05:00:00,28.690023710445267,77.08293782298034,Street,Zone 2
392,Kolkata,Kidnapping,2023-11-17 08:00:00,22.572242107878974,88.35504024444326,Public Transport,Zone 3
393,Delhi,Assault,2023-06-21 14:00:00,28.71416452052854,77.10228044642685,Office Zone,Zone 1
394,Delhi,Robbery,2023-07-12 00:00:00,28.707425364148957,77.08256719647646,Market,Zone 3
395,Mumbai,Assault,2023-01-30 08:00:00,19.068592391909856,72.88808999205965,Mall,Zone 2
396,Hyderabad,Assault,2023-11-20 16:00:00,17.40318816782733,78.46711393632835,Home,Zone 1
397,Pune,Kidnapping,2023-10-28 08:00:00,18.521988079609635,73.86736108923999,Home,Zone 1
398,Lucknow,Theft,2023-06-18 13:00:00,26.85523508163833,80.96301135808699,Highway,Zone 4
399,Lucknow,Theft,2023-04-20 20:00:00,26.833240370604734,80.95860486000232,Home,Zone 2
400,Hyderabad,Assault,2023-05-30 05:00:00,17.389180280215996,78.49743254939087,Home,Zone 1
401,Lucknow,Vandalism,2023-12-18 00:00:00,26.844494698788534,80.92919980936183,Highway,Zone 1
402,Mumbai,Vandalism,2023-05-26 04:00:00,19.061627020049272,72.88429081271593,Street,Zone 3
403,Ahmedabad,Burglary,2023-12-21 02:00:00,23.016023423025327,72.57826952132734,Highway,Zone 2
404,Pune,Kidnapping,2023-10-22 19:00:00,18.52437535647956,73.86923452987737,Mall,Zone 4
405,Pune,Kidnapping,2023-02-10 10:00:00,18.535105969690346,73.85502031808255,Market,Zone 2
406,Bengaluru,Cyber Crime,2023-01-07 23:00:00,12.967735854985076,77.61056787339666,Public Transport,Zone 4
407,Bengaluru,Assault,2023-07-31 07:00:00,12.963353014251203,77.59905381595206,School Area,Zone 4
408,Bengaluru,Assault,2023-07-05 04:00:00,12.960227875326925,77.58960962817793,Market,Zone 3
409,Bengaluru,Kidnapping,2023-01-17 20:00:00,12.954027723791,77.60773634620547,Street,Zone 3
410,Pune,Fraud,2023-08-12 04:00:00,18.50153982550737,73.863133764115,Mall,Zone 2
411,Lucknow,Robbery,2023-06-12 04:00:00,26.85083553417146,80.93061591646206,Home,Zone 3
412,Ahmedabad,Vandalism,2023-05-28 01:00:00,23.004614657835123,72.55217209095775,Highway,Zone 3
413,Ahmedabad,Kidnapping,2023-07-10 07:00:00,23.002564573252315,72.58278695621004,Home,Zone 1
414,Chennai,Vandalism,2023-10-20 20:00:00,13.080232443506569,80.25733291839957,Home,Zone 1
415,Lucknow,Burglary,2023-05-15 03:00:00,26.848932267638002,80.95088196490644,Mall,Zone 2
416,Hyderabad,Burglary,2023-06-06 14:00:00,17.37756047122928,78.47568356517324,Home,Zone 3
417,Mumbai,Theft,2023-05-15 03:00:00,19.08021194948731,72.86165487587421,Home,Zone 1
418,Ahmedabad,Cyber Crime,2023-06-21 18:00:00,23.007568043339216,72.57778716488461,Public Transport,Zone 3
419,Pune,Robbery,2023-03-30 23:00:00,18.526434183414498,73.84289850939986,Market,Zone 1
420,Pune,Vandalism,2023-01-19 06:00:00,18.513450902938512,73.85962332741023,Office Zone,Zone 4
421,Lucknow,Robbery,2023-06-04 12:00:00,26.827240916978006,80.95685566877133,Mall,Zone 1
422,Kolkata,Kidnapping,2023-07-02 21:00:00,22.554498026189,88.37374407730044,Public Transport,Zone 1
423,Bengaluru,Cyber Crime,2023-11-14 02:00:00,12.989684763493027,77.60130518069667,Highway,Zone 4
424,Chennai,Assault,2023-12-20 02:00:00,13.071891330095992,80.28882291715824,Market,Zone 3
425,Bengaluru,Cyber Crime,2023-06-10 07:00:00,12.967486455467395,77.5878694863658,Market,Zone 1
426,Chennai,Robbery,2023-11-08 04:00:00,13.10110279146558,80.25261748163712,Public Transport,Zone 1
427,Jaipur,Assault,2023-05-05 15:00:00,26.928883663083255,75.8040182432813,Market,Zone 1
428,Delhi,Cyber Crime,2023-10-17 08:00:00,28.705396679958575,77.11195637631393,Home,Zone 2
429,Lucknow,Vandalism,2023-04-03 17:00:00,26.837350272544782,80.93042082041923,Market,Zone 1
430,Chennai,Theft,2023-09-29 01:00:00,13.063152995893049,80.28477285255903,Market,Zone 4
431,Ahmedabad,Kidnapping,2023-03-28 06:00:00,23.010145492421266,72.57256757828584,Public Transport,Zone 1
432,Kolkata,Robbery,2023-10-25 18:00:00,22.58259869361841,88.3668455725422,School Area,Zone 4
433,Ahmedabad,Assault,2023-09-18 15:00:00,23.03806237395634,72.57513470773961,Market,Zone 4
434,Chennai,Vandalism,2023-07-22 00:00:00,13.08367680098607,80.25820119489673,Office Zone,Zone 2
435,Hyderabad,Cyber Crime,2023-05-24 02:00:00,17.39334209591398,78.47469035025284,Home,Zone 3
436,Delhi,Fraud,2023-11-09 06:00:00,28.69493798710007,77.09638191678911,Highway,Zone 2
437,Kolkata,Theft,2023-09-09 07:00:00,22.56416499618463,88.3458460691347,School Area,Zone 4
438,Jaipur,Vandalism,2023-04-05 01:00:00,26.919865813480516,75.79502030002621,Street,Zone 1
439,Hyderabad,Fraud,2023-05-22 04:00:00,17.381671527108587,78.4725694146649,Street,Zone 4
440,Delhi,Theft,2023-04-02 23:00:00,28.69846917884327,77.08286414491938,Home,Zone 1
441,Kolkata,Robbery,2023-08-02 00:00:00,22.57840326840057,88.38314849600856,School Area,Zone 3
442,Pune,Cyber Crime,2023-03-10 06:00:00,18.533904055272295,73.83741096354429,Home,Zone 3
443,Chennai,Burglary,2023-07-19 16:00:00,13.098771966647092,80.27173393777682,Home,Zone 2
444,Delhi,Theft,2023-12-13 15:00:00,28.711256728998414,77.08877439761345,Market,Zone 1
445,Jaipur,Burglary,2023-06-01 11:00:00,26.906124864790144,75.80126015507896,Home,Zone 1
446,Kolkata,Theft,2023-03-01 09:00:00,22.56771009671222,88.37325378624267,School Area,Zone 4
447,Ahmedabad,Robbery,2023-08-17 03:00:00,23.037517855130368,72.55348913304923,School Area,Zone 4
448,Chennai,Burglary,2023-02-08 16:00:00,13.101516454671817,80.26011078774586,Mall,Zone 4
449,Bengaluru,Assault,2023-06-16 03:00:00,12.985700114922427,77.5895912988034,Street,Zone 3
450,Kolkata,Fraud,2023-10-09 01:00:00,22.552949379706035,88.37466834497855,Home,Zone 2
451,Jaipur,Theft,2023-12-13 17:00:00,26.922538776910052,75.80544472710568,School Area,Zone 3
452,Delhi,Cyber Crime,2023-01-09 08:00:00,28.715256684325745,77.10946066302077,Home,Zone 4
453,Jaipur,Kidnapping,2023-07-09 14:00:00,26.931647684781232,75.76908280879498,Mall,Zone 4
454,Kolkata,Assault,2023-08-31 20:00:00,22.584940181156227,88.35365070290317,Street,Zone 3
455,Delhi,Kidnapping,2023-10-06 14:00:00,28.686164962134967,77.09361574910046,School Area,Zone 1
456,Kolkata,Assault,2023-11-15 17:00:00,22.58762813600641,88.35470541591063,Office Zone,Zone 3
457,Delhi,Theft,2023-11-26 13:00:00,28.718469874318583,77.10809181108768,Office Zone,Zone 3
458,Kolkata,Cyber Crime,2023-01-02 05:00:00,22.579513816601843,88.35947217839,Mall,Zone 2
459,Pune,Vandalism,2023-05-30 00:00:00,18.528598717070707,73.87305013325907,Office Zone,Zone 1
460,Pune,Robbery,2023-04-03 02:00:00,18.50149487837925,73.87222449967021,Mall,Zone 1
461,Delhi,Burglary,2023-03-14 05:00:00,28.695320203216365,77.08501129738598,Street,Zone 3
462,Mumbai,Vandalism,2023-10-04 06:00:00,19.078889228512733,72.86889768029712,Public Transport,Zone 2
463,Chennai,Cyber Crime,2023-09-21 17:00:00,13.0806224945115,80.2593309601862,School Area,Zone 3
464,Chennai,Robbery,2023-07-12 20:00:00,13.069052262447197,80.26549782795657,Public Transport,Zone 3
465,Bengaluru,Burglary,2023-11-09 17:00:00,12.989406851322155,77.60128974735038,Street,Zone 1
466,Chennai,Assault,2023-08-30 19:00:00,13.094592616624615,80.26084943065369,School Area,Zone 4
467,Hyderabad,Burglary,2023-04-14 14:00:00,17.375173868305843,78.49310472630124,Public Transport,Zone 1
468,Jaipur,Fraud,2023-01-05 11:00:00,26.907779617169638,75.76846309124471,Office Zone,Zone 3
469,Delhi,Assault,2023-09-28 21:00:00,28.712979221255313,77.12016259970224,Public Transport,Zone 4
470,Ahmedabad,Assault,2023-06-03 06:00:00,23.009555108744344,72.56021878347178,Mall,Zone 3
471,Kolkata,Burglary,2023-04-13 09:00:00,22.55610121757825,88.35843246425698,Market,Zone 4
472,Hyderabad,Robbery,2023-10-10 18:00:00,17.399509021761947,78.48362151009931,Public Transport,Zone 2
473,Delhi,Robbery,2023-12-13 07:00:00,28.71090368762151,77.11836765700694,Mall,Zone 3
474,Pune,Burglary,2023-09-24 22:00:00,18.5251869704858,73.86546934190103,Highway,Zone 4
475,Kolkata,Kidnapping,2023-02-12 21:00:00,22.5704731610364,88.35578170295447,School Area,Zone 4
476,Ahmedabad,Vandalism,2023-06-11 23:00:00,23.02195112992841,72.58250974702874,School Area,Zone 2
477,Jaipur,Vandalism,2023-08-26 07:00:00,26.895722567072767,75.80639330720123,Highway,Zone 1
478,Mumbai,Kidnapping,2023-09-04 00:00:00,19.060140149643363,72.88227967381538,Home,Zone 3
479,Jaipur,Burglary,2023-11-09 02:00:00,26.8980345208421,75.77053810427252,Highway,Zone 4
480,Mumbai,Cyber Crime,2023-06-10 12:00:00,19.060055911682948,72.89243557041488,School Area,Zone 3
481,Hyderabad,Assault,2023-08-30 01:00:00,17.394920460171967,78.4882535291475,Street,Zone 4
482,Kolkata,Burglary,2023-04-27 05:00:00,22.553439712383373,88.38292069781366,Home,Zone 4
483,Mumbai,Theft,2023-02-23 08:00:00,19.083172405341987,72.8678609695974,School Area,Zone 1
484,Jaipur,Kidnapping,2023-03-02 12:00:00,26.92363607255405,75.76973790619518,Home,Zone 2
485,Jaipur,Fraud,2023-11-11 06:00:00,26.91591906360514,75.77041394692112,Street,Zone 4
486,Chennai,Burglary,2023-05-12 13:00:00,13.0902008627541,80.2604785276618,School Area,Zone 2
487,Bengaluru,Fraud,2023-01-14 08:00:00,12.982541238842439,77.60506903767289,Highway,Zone 4
488,Lucknow,Kidnapping,2023-10-17 16:00:00,26.86042964421527,80.95500000570621,School Area,Zone 4
489,Mumbai,Kidnapping,2023-06-13 12:00:00,19.0622673483452,72.87975787401503,Market,Zone 4
490,Bengaluru,Assault,2023-08-04 23:00:00,12.962747391491002,77.61026615020518,Home,Zone 4
491,Bengaluru,Theft,2023-03-14 12:00:00,12.961251717689539,77.58364353622636,Highway,Zone 1
492,Chennai,Assault,2023-05-18 10:00:00,13.076169419790133,80.27621603423971,School Area,Zone 2
493,Chennai,Vandalism,2023-10-09 20:00:00,13.089713760446287,80.2560487404516,Office Zone,Zone 1
494,Mumbai,Kidnapping,2023-06-04 02:00:00,19.075031610648228,72.88390596965763,School Area,Zone 1
495,Bengaluru,Assault,2023-04-03 05:00:00,12.953854311228708,77.60301930268025,Highway,Zone 1
496,Delhi,Robbery,2023-12-09 05:00:00,28.694476776638417,77.11018745601555,Street,Zone 4
497,Kolkata,Kidnapping,2023-01-10 18:00:00,22.56398720574912,88.36204190701471,Highway,Zone 3
498,Pune,Assault,2023-03-30 21:00:00,18.528157984682107,73.84439487942285,Highway,Zone 1
499,Jaipur,Cyber Crime,2023-08-05 02:00:00,26.91154389911246,75.8036586077914,Public Transport,Zone 4
500,Ahmedabad,Robbery,2023-03-25 15:00:00,23.006854283915192,72.58726993677013,Street,Zone 2
501,Hyderabad,Cyber Crime,2023-09-08 23:00:00,17.38529799573991,78.50616146877216,Mall,Zone 4
502,Chennai,Kidnapping,2023-10-09 22:00:00,13.068710895388687,80.25982105141658,School Area,Zone 4
503,Hyderabad,Cyber Crime,2023-02-17 20:00:00,17.395064172125007,78.49948324631285,Highway,Zone 2
504,Bengaluru,Theft,2023-04-04 02:00:00,12.98989877329368,77.57888829820988,Home,Zone 1
505,Jaipur,Robbery,2023-06-11 20:00:00,26.931018416132975,75.77786506219157,Street,Zone 2
506,Ahmedabad,Robbery,2023-09-21 22:00:00,23.02130850429055,72.55365394829555,Street,Zone 1
507,Lucknow,Kidnapping,2023-05-07 19:00:00,26.836745101493378,80.96246438162876,Market,Zone 2
508,Kolkata,Fraud,2023-02-24 08:00:00,22.553962830330647,88.35713305985018,Mall,Zone 3
509,Chennai,Cyber Crime,2023-06-24 14:00:00,13.085242214972034,80.25993110297625,Public Transport,Zone 1
510,Jaipur,Vandalism,2023-02-04 21:00:00,26.92420471875697,75.7848541452208,Market,Zone 2
511,Hyderabad,Vandalism,2023-04-04 18:00:00,17.403883238885314,78.47925077825353,Office Zone,Zone 2
512,Jaipur,Robbery,2023-10-25 04:00:00,26.901107980274098,75.80043178096057,Office Zone,Zone 3
513,Delhi,Vandalism,2023-01-10 06:00:00,28.709629613644978,77.09029167150413,Office Zone,Zone 2
514,Ahmedabad,Assault,2023-01-21 07:00:00,23.023381197063873,72.56416990794678,Market,Zone 2
515,Pune,Kidnapping,2023-04-13 16:00:00,18.514068873907615,73.8737998463227,Street,Zone 3
516,Mumbai,Cyber Crime,2023-02-27 14:00:00,19.0924523127846,72.86634818148363,Public Transport,Zone 1
517,Lucknow,Cyber Crime,2023-02-22 03:00:00,26.84197035043,80.93426580590521,Public Transport,Zone 4
518,Kolkata,Cyber Crime,2023-01-14 00:00:00,22.590016602572618,88.37082959815712,Public Transport,Zone 2
519,Pune,Assault,2023-04-14 23:00:00,18.516818734570393,73.86863329710195,Street,Zone 3
520,Lucknow,Burglary,2023-11-16 00:00:00,26.847554120183805,80.93835881021195,Home,Zone 3
521,Jaipur,Robbery,2023-05-04 09:00:00,26.91476209599496,75.79183529915562,Street,Zone 4
522,Chennai,Vandalism,2023-10-21 13:00:00,13.087392802523356,80.25353016738163,Mall,Zone 4
523,Jaipur,Robbery,2023-07-24 19:00:00,26.931088229426898,75.78285627668859,Street,Zone 2
524,Hyderabad,Robbery,2023-12-09 12:00:00,17.388421558382422,78.49254427758578,Market,Zone 1
525,Lucknow,Kidnapping,2023-02-21 08:00:00,26.85450678971556,80.9524716370575,Market,Zone 1
526,Mumbai,Assault,2023-04-16 13:00:00,19.09092049182001,72.86179793351657,Market,Zone 3
527,Mumbai,Fraud,2023-01-12 11:00:00,19.081193607582627,72.87857537458898,Office Zone,Zone 2
528,Hyderabad,Kidnapping,2023-05-16 03:00:00,17.392155430197313,78.47172588502973,Highway,Zone 2
529,Pune,Robbery,2023-02-10 20:00:00,18.520533995128908,73.84146576078027,Mall,Zone 3
530,Ahmedabad,Robbery,2023-10-26 05:00:00,23.03223405355217,72.57805020227408,Highway,Zone 1
